feature,zero2one,one2zero,lambda0,lambda1
517857510,0.5593052506446838,0.5531994700431824,0.006105780601501465,1.3970761272431756e-06
527155201,0.5551414489746094,0.5531995296478271,0.0019419193267822266,3.6084702119392756e-06
536016097,0.5588718056678772,0.5531931519508362,0.005678653717041016,4.577965775855688e-05
536119001,0.5479280352592468,0.5531995892524719,-0.005271553993225098,-1.206195033538735e-06
536138912,0.5838271975517273,0.5531793236732483,0.030647873878479004,0.0002132701845570005
536185097,0.5722655057907104,0.5531972050666809,0.01906830072402954,1.895026955327479e-05
536222075,0.5553514957427979,0.5531993508338928,0.0021521449089050293,4.711013605596251e-06
536242558,0.5411773324012756,0.553250789642334,-0.01207345724105835,-0.0004578606034549885
536252525,0.5525947213172913,0.5531996488571167,-0.0006049275398254395,-1.2246404306259095e-06
536337701,0.5471897125244141,0.5532004833221436,-0.006010770797729492,-1.3753367400350535e-06
536338101,0.5476266145706177,0.5536971688270569,-0.006070554256439209,-0.0021972719057622905
536354101,0.5435095429420471,0.5532036423683167,-0.009694099426269531,-5.511029789637299e-05
536376701,0.5544306635856628,0.5531995296478271,0.0012311339378356934,0.0
536391301,0.5601390600204468,0.5531994700431824,0.006939589977264404,9.350104543413577e-06
536407701,0.5177389979362488,0.5532291531562805,-0.03549015522003174,-0.00041732566737745226
536435805,0.5581257343292236,0.5531995296478271,0.004926204681396484,9.153862678832328e-06
536440601,0.5870335102081299,0.5531779527664185,0.033855557441711426,0.00023559157847305334
536454410,0.5827339291572571,0.5531755685806274,0.02955836057662964,0.00022615082690842007
536467801,0.5572406053543091,0.5531995296478271,0.004041075706481934,9.246467841507333e-07
536476301,0.5664034485816956,0.5531753897666931,0.013228058815002441,0.00019872885236170976
536478701,0.5794773101806641,0.5531496405601501,0.026327669620513916,0.00043089077126598615
536479301,0.560330331325531,0.5531972646713257,0.007133066654205322,3.079634304759e-06
536479901,0.5858904719352722,0.5531151294708252,0.03277534246444702,0.0007217423963172214
536480101,0.5525875091552734,0.5531995296478271,-0.0006120204925537109,-0.0
548124000,0.5590822100639343,0.5531942844390869,0.005887925624847412,6.160921607174663e-05
548146900,0.583601713180542,0.5531808733940125,0.03042083978652954,0.0006171231268099092
548301100,0.5522579550743103,0.5532025098800659,-0.0009445548057556152,-3.068775927060735e-05
548301200,0.5593791007995605,0.5530604720115662,0.006318628787994385,0.0010187653213862549
548590000,0.5509828925132751,0.5532078146934509,-0.0022249221801757812,-0.00017981570357799532
548604325,0.5853999853134155,0.5531393885612488,0.03226059675216675,0.00032486519680839226
548604525,0.5694722533226013,0.5531991124153137,0.016273140907287598,5.121480079985766e-05
548909010,0.5532829761505127,0.5531995296478271,8.344650268554688e-05,1.9093564674636813e-08
555001105,0.5405077338218689,0.5531997084617615,-0.012691974639892578,-7.931207221514759e-06
555013809,0.5553284883499146,0.5531995296478271,0.0021289587020874023,3.956026366790886e-06
555027202,0.5637502074241638,0.5531992316246033,0.010550975799560547,2.4141903174610786e-06
555044609,0.5572184324264526,0.5531995296478271,0.004018902778625488,7.467916283309319e-06
555059001,0.5537989139556885,0.5531995296478271,0.0005993843078613281,0.0
555061214,0.5530071258544922,0.5531995296478271,-0.00019240379333496094,-0.0
555076202,0.5542119145393372,0.5531995296478271,0.0010123848915100098,1.8812113735355617e-06
555077002,0.5220703482627869,0.5533307790756226,-0.03126043081283569,-0.0009655415895830611
555080802,0.551506757736206,0.5532002449035645,-0.0016934871673583984,-5.064370469581031e-06
555081502,0.5553072690963745,0.5531995296478271,0.0021077394485473633,0.0
555090201,0.5420337319374084,0.5531997680664062,-0.011166036128997803,-1.8871534738416835e-05
555095202,0.5663252472877502,0.5531991720199585,0.013126075267791748,1.3044825970662716e-05
555098040,0.5134052634239197,0.5532477498054504,-0.03984248638153076,-0.0007709407163959415
555099702,0.5678744316101074,0.5531457662582397,0.014728665351867676,0.0008823198279989524
555900942,0.5621011257171631,0.5531995296478271,0.008901596069335938,8.846495941597468e-06
574010777,0.5474191904067993,0.5532001852989197,-0.005780994892120361,-3.7798116798214004e-05
574011215,0.5384053587913513,0.5531997680664062,-0.014794409275054932,-1.200882398457765e-05
574012004,0.5521687269210815,0.5531995296478271,-0.0010308027267456055,-4.4503936281786323e-07
574012008,0.5438169836997986,0.5532016158103943,-0.009384632110595703,-2.3588452279905136e-05
574012174,0.5534595251083374,0.5531995296478271,0.0002599954605102539,0.0
574082301,0.5540693402290344,0.5531995296478271,0.0008698105812072754,0.0
574200202,0.5998416543006897,0.553103506565094,0.0467381477355957,0.0007649380600568826
574202001,0.5415408611297607,0.5532004237174988,-0.011659562587738037,-2.9306533539540948e-05
574703412,0.6137691736221313,0.5525780916213989,0.06119108200073242,0.006308780542155908
574703612,0.5361941456794739,0.5532006025314331,-0.01700645685195923,-3.160136063047042e-05
574704512,0.5720201730728149,0.5531985759735107,0.0188215970993042,2.8606764220675075e-05
574705050,0.5245254039764404,0.5583832859992981,-0.033857882022857666,-0.02032328452818022
574711212,0.5520160794258118,0.5531995296478271,-0.0011834502220153809,-0.0
574722406,0.5575670003890991,0.5531982183456421,0.004368782043457031,4.341739651645382e-06
575022530,0.568566083908081,0.5531959533691406,0.01537013053894043,6.019163514608637e-05
590032435,0.5519747138023376,0.5531995296478271,-0.001224815845489502,-1.2172343388678911e-06
591040401,0.5136866569519043,0.5532994270324707,-0.039612770080566406,-0.0009085377960695385
591040701,0.5385639667510986,0.5533296465873718,-0.014765679836273193,-0.0006125804289631256
591048701,0.5525507926940918,0.5531995296478271,-0.0006487369537353516,-4.0539532722962127e-07
591071601,0.5710551738739014,0.5531778335571289,0.01787734031677246,0.00016342760186263195
591079601,0.5867137312889099,0.5531683564186096,0.03354537487030029,0.00021933110494799663
591083960,0.5708880424499512,0.5531561970710754,0.017731845378875732,0.0006375997835368735
591084501,0.539687991142273,0.5532013177871704,-0.013513326644897461,-8.444469589139178e-06
591315901,0.5697324872016907,0.5531511902809143,0.016581296920776367,0.0007112279498532953
591319101,0.5313044786453247,0.553216814994812,-0.021912336349487305,-0.0001494210159789448
591319301,0.5706668496131897,0.5531882643699646,0.017478585243225098,8.667911448504665e-05
591319872,0.6130198836326599,0.5530765056610107,0.05994337797164917,0.0010460683694005315
591321472,0.5642148852348328,0.553196132183075,0.011018753051757812,3.121281236706095e-05
591321901,0.5462888479232788,0.5532007217407227,-0.006911873817443848,-1.2843628689898781e-05
591354060,0.5523712038993835,0.5531995892524719,-0.0008283853530883789,-9.70989247075868e-07
591359160,0.5508217215538025,0.5532005429267883,-0.00237882137298584,-1.2836930668946943e-05
591359360,0.5526910424232483,0.5531995296478271,-0.0005084872245788574,-0.0
591534710,0.5623679161071777,0.5531994700431824,0.009168446063995361,2.5971449341752218e-05
591557101,0.5534024834632874,0.5531995296478271,0.00020295381546020508,0.0
591564301,0.5550726056098938,0.5531994700431824,0.0018731355667114258,1.5204497118933528e-06
591577710,0.5596960783004761,0.5531909465789795,0.006505131721496582,0.00010646598293980643
597000160,0.5848178863525391,0.5531178116798401,0.031700074672698975,0.0005531961418395352
597000302,0.5521904826164246,0.5531995296478271,-0.0010090470314025879,-0.0
597001314,0.5634590983390808,0.5526578426361084,0.010801255702972412,0.002950231228749493
597002901,0.5754148364067078,0.5531901717185974,0.02222466468811035,2.2087095891040578e-05
597003112,0.4909627139568329,0.5534065365791321,-0.062443822622299194,-0.0024384653038080906
597003212,0.569801390171051,0.553183913230896,0.01661747694015503,0.0002207223974709353
597003234,0.5341576337814331,0.5532137751579285,-0.01905614137649536,-0.0002142632318300936
597003334,0.5694652199745178,0.5531631112098694,0.016302108764648438,0.0003608570931917437
597004660,0.5546773672103882,0.5531994700431824,0.0014778971672058105,3.235095199012907e-06
597004661,0.559691846370697,0.5531994700431824,0.0064923763275146484,2.2447642796607283e-05
597004724,0.5546303987503052,0.5531995296478271,0.0014308691024780273,3.274000811280938e-07
597005801,0.5972495079040527,0.5526747107505798,0.0445747971534729,0.003686351147412397
597006111,0.5285230875015259,0.5532006025314331,-0.024677515029907227,-8.532346471531846e-05
597006661,0.5653988122940063,0.553194522857666,0.012204289436340332,9.906388350697242e-06
597006761,0.5520968437194824,0.5531995296478271,-0.0011026859283447266,-0.0
597007506,0.5979909896850586,0.5529720783233643,0.045018911361694336,0.0015197972719531677
597007541,0.5621647834777832,0.5531971454620361,0.00896763801574707,3.100595602470676e-05
597007575,0.6208047270774841,0.5521122813224792,0.06869244575500488,0.007131667226218002
597008214,0.5666849613189697,0.5527216196060181,0.01396334171295166,0.0027935762432694045
597008353,0.5504231452941895,0.5531997084617615,-0.0027765631675720215,-1.854441860510075e-05
597008461,0.5255782604217529,0.5532219409942627,-0.027643680572509766,-0.00022661976838633566
597008717,0.5400908589363098,0.5539103746414185,-0.013819515705108643,-0.005074289917977805
597010760,0.5246761441230774,0.5532122850418091,-0.02853614091873169,-0.00016632059799474177
597013560,0.5416882634162903,0.5532007813453674,-0.011512517929077148,-4.682528594621403e-05
597018390,0.5985230207443237,0.5531280636787415,0.045394957065582275,0.0005454232227151754
597018461,0.5528596043586731,0.5531995296478271,-0.00033992528915405273,-0.0
597018590,0.5577030181884766,0.5531994700431824,0.0045035481452941895,7.6113729427526125e-06
597019061,0.5534603595733643,0.5531995892524719,0.000260770320892334,1.1258512850284213e-07
603137859,0.5642849802970886,0.553170919418335,0.011114060878753662,0.00039268901941364066
603385521,0.5371615886688232,0.5533372163772583,-0.01617562770843506,-0.0010681496032161034
603385621,0.5513502359390259,0.5532001256942749,-0.0018498897552490234,-1.0781933380326148e-05
603478221,0.5559750199317932,0.5531994700431824,0.00277554988861084,3.2533519412386584e-06
603545921,0.5579147934913635,0.5531995296478271,0.004715263843536377,2.035770727024306e-06
641018025,0.5539035201072693,0.5531995296478271,0.0007039904594421387,0.0
641032025,0.5591698288917542,0.5531994700431824,0.005970358848571777,3.7308736077988095e-06
641036725,0.5852159857749939,0.5530082583427429,0.03220772743225098,0.0018995173726264823
641037625,0.5080459713935852,0.5540419816970825,-0.045996010303497314,-0.008052266115331367
641039425,0.49333301186561584,0.553214430809021,-0.05988141894340515,-0.0005872107925618327
641039525,0.5387250781059265,0.5532017350196838,-0.014476656913757324,-8.644573120984781e-05
641040025,0.5346211194992065,0.5583040118217468,-0.023682892322540283,-0.01646032348107473
641041025,0.5466614365577698,0.5531995296478271,-0.006538093090057373,-1.4959944305182762e-06
641041425,0.5530786514282227,0.5531995296478271,-0.00012087821960449219,-0.0
641047625,0.5914349555969238,0.5531641840934753,0.038270771503448486,0.0004647140515129879
641047725,0.5354811549186707,0.5532025694847107,-0.01772141456604004,-0.00012331848434564373
641049125,0.5992116928100586,0.5521742701530457,0.04703742265701294,0.006188239345812501
641049325,0.5811507105827332,0.5531389117240906,0.028011798858642578,0.0007862526722973176
641061025,0.5331231355667114,0.5532014966011047,-0.02007836103439331,-8.166545342719423e-05
641092825,0.5400604009628296,0.5532941222190857,-0.013233721256256104,-0.0007693945573117077
641111433,0.5540300011634827,0.5531995296478271,0.0008304715156555176,0.0
641111834,0.5475882887840271,0.5531999468803406,-0.0056116580963134766,-6.091384039468301e-05
641139735,0.590525209903717,0.5531413555145264,0.037383854389190674,0.000501247880557514
641141035,0.6096674799919128,0.552887499332428,0.05677998065948486,0.003978682529956874
641149535,0.5288763046264648,0.5532553791999817,-0.024379074573516846,-0.0003811994440540873
641227741,0.5348880290985107,0.5532016158103943,-0.018313586711883545,-4.190369171319168e-06
641236541,0.5525069832801819,0.5531995296478271,-0.0006925463676452637,-0.0
641240341,0.5302742123603821,0.5533137917518616,-0.023039579391479492,-0.00194455893239454
641243645,0.571540355682373,0.5531461238861084,0.01839423179626465,0.0004260661149255474
641244045,0.5540273189544678,0.5531995296478271,0.000827789306640625,0.0
641245045,0.5547721982002258,0.5531995296478271,0.0015726685523986816,3.442548369669512e-06
641254745,0.5542623400688171,0.5531995296478271,0.0010628104209899902,0.0
641255545,0.5905076265335083,0.5531200766563416,0.03738754987716675,0.0007715031493585425
641276543,0.6007421016693115,0.5531004071235657,0.04764169454574585,0.0013943630783054039
641607325,0.5824580192565918,0.5530591607093811,0.029398858547210693,0.0007733630474484543
677000301,0.5542677044868469,0.5531995296478271,0.0010681748390197754,0.0
677053333,0.5537537932395935,0.5531995296478271,0.0005542635917663574,0.0
677059802,0.5518728494644165,0.5531995296478271,-0.0013266801834106445,-0.0
677168201,0.5726951956748962,0.5531929135322571,0.01950228214263916,2.2859537754190643e-05
677178110,0.5438613295555115,0.5536156296730042,-0.009754300117492676,-0.002301807402988861
689112201,0.566177487373352,0.5531979203224182,0.012979567050933838,3.470388479445534e-05
703040402,0.5526474118232727,0.5531995296478271,-0.0005521178245544434,-3.450180922572567e-07
703095603,0.5737380981445312,0.5531981587409973,0.020539939403533936,0.00013718442961109276
703095803,0.5187339186668396,0.5533058047294617,-0.03457188606262207,-0.0013887926730703766
703102030,0.5555355548858643,0.5531973838806152,0.0023381710052490234,5.680460716895071e-05
703102930,0.5529108047485352,0.5532000064849854,-0.0002892017364501953,-1.0338884048740876e-05
703115303,0.6209310293197632,0.5522673726081848,0.06866365671157837,0.014693839040783942
703239403,0.5520421266555786,0.5531995296478271,-0.0011574029922485352,-1.3566462224578506e-06
703270403,0.5330905318260193,0.5532087683677673,-0.020118236541748047,-0.0002798148626544645
703280403,0.5541489124298096,0.5531995296478271,0.0009493827819824219,2.172302129554394e-07
703292503,0.552492082118988,0.5531995296478271,-0.0007074475288391113,-0.0
703301812,0.5724453330039978,0.5531929135322571,0.019252419471740723,4.8391324521835265e-05
703324811,0.5913613438606262,0.5531912446022034,0.03817009925842285,0.00010205661884245418
703352401,0.5528563857078552,0.5531995296478271,-0.00034314393997192383,-0.0
703352403,0.556399405002594,0.5531995296478271,0.0031998753547668457,4.863459743952768e-06
703407559,0.5593550205230713,0.5531991124153137,0.006155908107757568,1.5472992753266617e-05
703418301,0.5521693229675293,0.5531995296478271,-0.0010302066802978516,-0.0
703424801,0.5666018724441528,0.5531934499740601,0.013408422470092773,6.0557370672046113e-05
703441211,0.5586250424385071,0.5531992316246033,0.005425810813903809,5.392225503291846e-06
703443411,0.5535311102867126,0.5531995296478271,0.00033158063888549805,4.4675746669595306e-07
703450204,0.5104982852935791,0.5538722276687622,-0.043373942375183105,-0.00727168155295272
703468501,0.5519821047782898,0.5531995296478271,-0.0012174248695373535,-0.0
703480503,0.5533046126365662,0.5531995296478271,0.00010508298873901367,8.529729657188254e-08
703485211,0.5538004636764526,0.5531995296478271,0.0006009340286254883,0.0
703505401,0.5537423491477966,0.5531995296478271,0.0005428194999694824,0.0
703507937,0.5567129254341125,0.5531992316246033,0.0035136938095092773,4.118564981660845e-06
703514001,0.5673350691795349,0.5531986355781555,0.014136433601379395,4.449015927778477e-05
703565301,0.5743646025657654,0.5531902313232422,0.021174371242523193,5.998062334992914e-05
703841101,0.5748389959335327,0.553184449672699,0.02165454626083374,0.00018924199505676118
703841104,0.5402783155441284,0.5532010197639465,-0.012922704219818115,-8.075389995467887e-06
703877103,0.553155243396759,0.5531995892524719,-4.4345855712890625e-05,-7.494820426178837e-08
703904003,0.5708743929862976,0.5531911849975586,0.017683207988739014,0.00016401410921110932
703940204,0.6013110876083374,0.5531008839607239,0.048210203647613525,0.0014631417938473187
703951403,0.5772691369056702,0.5531691312789917,0.024100005626678467,0.0005637027884649157
713010113,0.5508828163146973,0.5532038807868958,-0.0023210644721984863,-3.91099216708955e-05
713010213,0.5117598176002502,0.553202211856842,-0.0414423942565918,-0.00032276456393904505
713013512,0.5721697807312012,0.5531583428382874,0.01901143789291382,0.00019892910671905325
713016512,0.5422277450561523,0.5532841682434082,-0.01105642318725586,-0.0007470484121320478
713016550,0.5582398772239685,0.5527268052101135,0.0055130720138549805,0.0021400709722409874
713052612,0.5532969832420349,0.5531995296478271,9.745359420776367e-05,1.4811877957274427e-07
731040106,0.6303415894508362,0.5526269674301147,0.07771462202072144,0.005617936717907562
766004548,0.5521780848503113,0.5531995296478271,-0.0010214447975158691,-5.512064166217583e-06
766145010,0.4815793037414551,0.5535790324211121,-0.07199972867965698,-0.005457659503046431
766146010,0.5281181335449219,0.5532751679420471,-0.025157034397125244,-0.0007689139094684024
766147010,0.5441914796829224,0.5532044172286987,-0.009012937545776367,-0.000109442233809001
766150010,0.5555732846260071,0.5531988143920898,0.0023744702339172363,1.10760135682065e-05
766150020,0.5527583956718445,0.5531995296478271,-0.000441133975982666,-0.0
777310402,0.5542905330657959,0.5531980395317078,0.0010924935340881348,2.7400187597542672e-05
777310533,0.5336361527442932,0.5533130168914795,-0.01967686414718628,-0.0008459765215246983
777512058,0.5434131026268005,0.5532098412513733,-0.009796738624572754,-0.0001803069831443519
781103213,0.5611544251441956,0.5531983971595764,0.00795602798461914,2.5039197454984657e-05
781103410,0.542998731136322,0.5531996488571167,-0.010200917720794678,-4.404150090825579e-06
781104613,0.5673070549964905,0.5531919002532959,0.01411515474319458,9.625175192591929e-05
781104801,0.555247962474823,0.5531984567642212,0.0020495057106018066,1.5680755027144253e-05
781107101,0.5469061136245728,0.553203821182251,-0.006297707557678223,-3.8503246160106954e-05
781132813,0.5865762829780579,0.5531507730484009,0.03342550992965698,0.00021383353320662105
781137113,0.5619215369224548,0.5531993508338928,0.008722186088562012,1.7657555697626546e-05
781139313,0.5480180382728577,0.5532045364379883,-0.005186498165130615,-8.236351072306948e-05
781139713,0.5228946805000305,0.5532166361808777,-0.030321955680847168,-0.00010483933704421857
781143613,0.5589722394943237,0.5531991124153137,0.00577312707901001,8.774520264879078e-06
781143713,0.5524344444274902,0.5531995296478271,-0.0007650852203369141,-0.0
781143901,0.5556706190109253,0.5531994700431824,0.00247114896774292,9.677373700969467e-06
781143913,0.553345263004303,0.5531995296478271,0.00014573335647583008,2.7080140172472464e-07
781144113,0.5548460483551025,0.5531995296478271,0.0016465187072753906,0.0
781144213,0.5439912676811218,0.5531995892524719,-0.009208321571350098,-2.165770676739635e-05
781149731,0.5710645318031311,0.5531954765319824,0.01786905527114868,8.861551813456323e-05
781155613,0.6366534233093262,0.552680253982544,0.08397316932678223,0.00541569070576612
781178501,0.5316704511642456,0.5532007217407227,-0.02153027057647705,-5.411674683478211e-05
781188313,0.5116295218467712,0.553399384021759,-0.04176986217498779,-0.001724467717586042
781197101,0.5717443823814392,0.5531961917877197,0.018548190593719482,3.75497272327505e-05
781197201,0.5544846653938293,0.5531995296478271,0.0012851357460021973,0.0
781200001,0.5538774728775024,0.5531995296478271,0.000677943229675293,2.926956003637317e-07
781202701,0.5539084076881409,0.5531995296478271,0.0007088780403137207,0.0
781210201,0.5447287559509277,0.5531998872756958,-0.008471131324768066,-4.324922363536482e-05
781210301,0.5069053769111633,0.5532323122024536,-0.04632693529129028,-0.0010888476472804742
781210401,0.5471931099891663,0.5531995892524719,-0.006006479263305664,-2.0767634863755547e-05
781215901,0.5523871779441833,0.5531995296478271,-0.0008123517036437988,-0.0
781304095,0.5506068468093872,0.5531991124153137,-0.0025922656059265137,-3.492706989766977e-06
781305714,0.531878650188446,0.5558549165725708,-0.023976266384124756,-0.012170558321546933
781305780,0.5691079497337341,0.5531969666481018,0.015910983085632324,3.999256026435672e-05
781310395,0.5337526202201843,0.5532236099243164,-0.01947098970413208,-0.0002708126181190042
781312495,0.5544008612632751,0.5531995296478271,0.001201331615447998,5.186636034228075e-07
781312595,0.5542077422142029,0.5531995296478271,0.0010082125663757324,0.0
781315796,0.5333473086357117,0.5532051920890808,-0.01985788345336914,-1.9734964832216977e-05
781317414,0.5528662800788879,0.5531995296478271,-0.000333249568939209,-0.0
781317796,0.5513021349906921,0.5532004833221436,-0.001898348331451416,-1.582028764161501e-05
781320495,0.5516567230224609,0.553199827671051,-0.0015431046485900879,-6.043019072925024e-06
781320695,0.5523160696029663,0.5531995296478271,-0.0008834600448608398,-0.0
781320995,0.5531185865402222,0.5531995296478271,-8.094310760498047e-05,-1.8520757734397708e-08
781323909,0.5400356650352478,0.5532060265541077,-0.013170361518859863,-8.611231669536713e-05
781340495,0.5447561740875244,0.5532006621360779,-0.008444488048553467,-2.257829858539619e-05
781345196,0.5547467470169067,0.5531994700431824,0.0015472769737243652,2.0847343300306032e-06
781345295,0.4997539818286896,0.5533086657524109,-0.053554683923721313,-0.002151353631882907
781523864,0.5524824261665344,0.5531995296478271,-0.0007171034812927246,-0.0
781526564,0.534562349319458,0.553205668926239,-0.018643319606781006,-6.732630595997186e-05
781526664,0.5921280980110168,0.5531113743782043,0.0390167236328125,0.0005523809816932533
781570192,0.5205500721931458,0.5532276630401611,-0.03267759084701538,-0.0006552785357721815
781573413,0.5321081876754761,0.553403377532959,-0.02129518985748291,-0.001586262918849603
781613694,0.539923369884491,0.553205668926239,-0.013282299041748047,-2.244819601840984e-05
781627043,0.5526302456855774,0.5531996488571167,-0.0005694031715393066,-2.458344531628916e-07
781707787,0.5434868931770325,0.5531997084617615,-0.009712815284729004,-4.193416464011917e-06
781710955,0.5283161997795105,0.5532583594322205,-0.02494215965270996,-0.0005059815462782896
781711155,0.5777716040611267,0.5530531406402588,0.02471846342086792,0.001097232146577707
781711255,0.5957339406013489,0.5528740882873535,0.04285985231399536,0.0024638003313209493
781711355,0.5271614789962769,0.5533153414726257,-0.026153862476348877,-0.0009377164857685917
781711455,0.5940449833869934,0.5530024170875549,0.04104256629943848,0.0017645620365484282
781893285,0.573878288269043,0.5531913638114929,0.02068692445755005,0.0003107854911923861
781940895,0.5383731722831726,0.5532039999961853,-0.014830827713012695,-9.696901114282658e-05
802396216,0.5376788973808289,0.5532150864601135,-0.015536189079284668,-0.00022957571397302256
904016012,0.5551285743713379,0.5531994700431824,0.0019291043281555176,5.464572184199885e-06
904027760,0.5522645115852356,0.5531995296478271,-0.0009350180625915527,-2.1394339217930548e-07
904041161,0.5548669695854187,0.5531984567642212,0.0016685128211975098,2.341445160702052e-05
904052361,0.5071407556533813,0.5533329248428345,-0.046192169189453125,-0.001680168564164791
904052560,0.5445740222930908,0.5532006025314331,-0.008626580238342285,-2.8492388506645418e-05
904053061,0.5409330725669861,0.553737998008728,-0.012804925441741943,-0.003309402079741982
904054460,0.5242236256599426,0.553429365158081,-0.029205739498138428,-0.003426541752332981
904056060,0.5287705063819885,0.5532013177871704,-0.024430811405181885,-0.00013183698269903887
904062960,0.5254239439964294,0.5532046556472778,-0.02778071165084839,-5.1622057145220794e-05
904105561,0.531333327293396,0.5532012581825256,-0.02186793088912964,-2.5632425380265915e-05
904105661,0.5095282793045044,0.5532218813896179,-0.043693602085113525,-0.0005803622680566417
904107061,0.5621528029441833,0.5530878901481628,0.009064912796020508,0.0009207558047126355
904125161,0.5548085570335388,0.5531995296478271,0.00160902738571167,0.0
904150061,0.6000505685806274,0.5521554350852966,0.04789513349533081,0.006028380189585024
904150161,0.5272606015205383,0.5533865094184875,-0.02612590789794922,-0.0013005688741249757
904174861,0.5036997199058533,0.5535227656364441,-0.04982304573059082,-0.002905951291141919
904198861,0.5068944096565247,0.5539718270301819,-0.04707741737365723,-0.006891976818568792
904205159,0.5461182594299316,0.5531995892524719,-0.007081329822540283,-4.425118692715468e-06
904208560,0.5752944946289062,0.5531491637229919,0.022145330905914307,0.00031076823158352385
904213761,0.563236653804779,0.5531862378120422,0.010050415992736816,0.0001460292354465891
904215461,0.5738230347633362,0.5531119108200073,0.020711123943328857,0.0008403943739089366
904224461,0.544301450252533,0.5547494292259216,-0.010447978973388672,-0.005819613823099222
904227260,0.5531491637229919,0.5531995296478271,-5.036592483520508e-05,-0.0
904264860,0.5571786761283875,0.5531973838806152,0.003981292247772217,1.0644908798387427e-05
904272561,0.5430402755737305,0.5533981919288635,-0.010357916355133057,-0.0012224167895917928
904282161,0.5369930863380432,0.5532664060592651,-0.016273319721221924,-0.0005766776909430195
904292061,0.5576328635215759,0.5531967282295227,0.004436135292053223,3.333017345645246e-05
904292461,0.5668606162071228,0.5531982183456421,0.013662397861480713,3.6529591437083175e-05
904322035,0.5896152853965759,0.5531544089317322,0.03646087646484375,0.0003137213887305027
904336561,0.5553638935089111,0.5531927943229675,0.0021710991859436035,9.094674979255238e-05
904344061,0.5539102554321289,0.5531994104385376,0.0007108449935913086,1.5571819944148755e-05
904357161,0.5786964893341064,0.5531861782073975,0.025510311126708984,9.212495672853154e-05
904385561,0.5219142436981201,0.5532122254371643,-0.03129798173904419,-0.0005084413877540238
904399061,0.5541560649871826,0.5532816052436829,0.0008744597434997559,0.00021745716260330043
904399161,0.5431663990020752,0.5532106161117554,-0.010044217109680176,-0.00016803317834755544
904401408,0.5521071553230286,0.5531995296478271,-0.001092374324798584,-0.0
904404073,0.5711981058120728,0.5512959957122803,0.01990211009979248,0.009212576672060553
904420260,0.5539611577987671,0.5531995296478271,0.0007616281509399414,0.0
904421813,0.5541394948959351,0.5531991124153137,0.0009403824806213379,1.618493785298722e-05
904504260,0.5387344360351562,0.5532315373420715,-0.014497101306915283,-0.0004132518261026869
904504561,0.5585387945175171,0.5531379580497742,0.00540083646774292,0.00047042556339969507
904505359,0.5587656497955322,0.5531918406486511,0.0055738091468811035,6.410900820853289e-05
904506260,0.5448672771453857,0.5531997680664062,-0.008332490921020508,-3.5974744283847582e-06
904516561,0.5462669134140015,0.5556237697601318,-0.009356856346130371,-0.006882072423440266
904517416,0.5592750310897827,0.5531993508338928,0.006075680255889893,1.4289824738954056e-05
904518661,0.5044538974761963,0.5532048940658569,-0.048750996589660645,-0.00038636008809678636
904521735,0.5654692053794861,0.5531880855560303,0.01228111982345581,0.00014755841586067096
904525530,0.5523300766944885,0.5531995296478271,-0.000869452953338623,-7.057468321577145e-07
904526161,0.5032429099082947,0.5541737079620361,-0.050930798053741455,-0.007652797960488185
904530661,0.5345609188079834,0.5532559156417847,-0.01869499683380127,-0.001088651010169986
904552261,0.5319995880126953,0.5532414317131042,-0.021241843700408936,-0.00035022660494753123
904552461,0.5350710153579712,0.5532498359680176,-0.018178820610046387,-0.0003624125003501434
904553561,0.5580428838729858,0.553199291229248,0.004843592643737793,2.0429069953387637e-05
904553661,0.5395025610923767,0.5532022714614868,-0.013699710369110107,-2.5456771605977868e-05
904555960,0.5473729372024536,0.5532017350196838,-0.005828797817230225,-5.4062876055830755e-05
904563161,0.5836797952651978,0.5531604290008545,0.03051936626434326,0.00037059034320836165
904563461,0.5695008635520935,0.553189754486084,0.01631110906600952,5.133429412304335e-05
904563561,0.5726915597915649,0.5531941056251526,0.019497454166412354,7.041082770318168e-05
904564061,0.5134361982345581,0.5532112717628479,-0.039775073528289795,-0.0001617786137635275
904565261,0.5251203179359436,0.5532300472259521,-0.028109729290008545,-0.0002073173627801224
904565661,0.5496174693107605,0.5532143712043762,-0.0035969018936157227,-8.249666237573182e-05
904567661,0.5889505743980408,0.5531524419784546,0.03579813241958618,0.00045289974836304464
904567761,0.614465057849884,0.552736759185791,0.06172829866409302,0.002928721558297841
904567861,0.5665512084960938,0.553178608417511,0.013372600078582764,0.00016578790269291304
904568461,0.539689838886261,0.5532044768333435,-0.01351463794708252,-0.0001378697395449167
904571135,0.5500423312187195,0.5532036423683167,-0.003161311149597168,-6.816072726492053e-05
904578561,0.5416160821914673,0.5532088279724121,-0.011592745780944824,-9.818117086152222e-05
904578961,0.5818319320678711,0.5531639456748962,0.028667986392974854,0.00044475713670495806
904579461,0.5547987222671509,0.5531995296478271,0.0015991926193237305,1.5892937520962346e-06
904580861,0.49091458320617676,0.5532957911491394,-0.062381207942962646,-0.0018460469118337078
904582460,0.5561407804489136,0.5531960725784302,0.0029447078704833984,7.582703263487484e-05
904585361,0.5188819766044617,0.5532341003417969,-0.034352123737335205,-0.001001677435878473
904585461,0.5366426706314087,0.5532145500183105,-0.016571879386901855,-0.0003649276267107437
